Bin	Sequences	Proportion	Patterns	Percent Full
expected	95699.0	0.6979469788134048	7426	100.0%
expected_selfprime	26503.5	0.19329395033366154	3951	100.0%
other	4627.0	0.033745396200269846	3662	7.38059217635617%
itr_only	3347.5	0.024413813222477484	361	0.0%
snapback	2551.5	0.01860846734492944	2130	0.1567705271408975%
truncated_right	1013.0	0.007387959012507749	1040	1.4807502467917077%
truncated_left	913.5	0.006662290777814243	953	1.532567049808429%
snapback_selfprime	890.5	0.00649454837180469	900	0.0%
truncated_selfprime	510.0	0.003719505524559676	514	0.7843137254901961%
irregular_payload	508.0	0.003704919228384932	546	18.30708661417323%
payload_only	262.5	0.0019144513729351274	265	0.0%
extended	192.5	0.0014039310068190934	232	98.44155844155844%
doubled_payload	92.5	0.0006746161980819021	96	0.0%
truncated_sp_PPI	2.0	1.4586296174743827e-05	2	0.0%
truncated_sp_IPP	2.0	1.4586296174743827e-05	3	0.0%
Totals	137115.0	1.0000000000000002	22081


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
expected	95699.0	0.69795	7426	1.0
Subclassification	Sequence Count	Repeats	Proportion of expected	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[596-1476](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[589-1704](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[585-1269](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[581-1687](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[581-1626](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[576-862](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[571-826](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[570-678](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[569-1167](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[568-678](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[564-1646](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[563-1115](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[560-658](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[557-1756](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[556-1308](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[554-1133](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[552-1594](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[548-897](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[544-1533](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[541-1559](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[537-915](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[536-1091](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[533-1064](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[530-1479](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[530-1306](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[516-703](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[514-823](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[505-1489](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[503-1483](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[503-1142](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[479-767](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[474-1849](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[463-1535](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[460-980](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[453-602](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[449-1719](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[444-704](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[44-1348](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[434-829](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[425-1862](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[424-1288](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[420-1594](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[419-1391](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[411-1329](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[409-1607](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[405-899](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[399-1370](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[397-1185](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[385-741](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[378-1809](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[375-1016](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[371-721](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[370-1842](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[370-1713](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[35-627](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[34-1816](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[337-1724](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[337-1561](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[336-748](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[335-1019](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[334-1324](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[332-450](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[330-1547](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[323-1305](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[322-1584](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[321-1546](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[319-703](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[314-1677](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[310-1539](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[282-1386](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[279-1279](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[270-1745](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[26-364](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[26-1265](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[252-1277](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[238-1740](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[237-1527](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[236-1512](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[233-1321](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[231-1308](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[228-288](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[223-1812](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[222-786](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[221-838](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[220-456](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[215-797](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[211-1607](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[209-1626](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[2-1467](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[195-1354](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[191-1473](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[186-1435](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[185-544](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[177-278](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[177-269](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1733-1872](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1719-1848](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1713-1811](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[170-1852](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1694-1770](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[167-1537](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1650-1707](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[163-1541](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1621-1852](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1618-1872](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1611-1764](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1601-1818](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1559-1770](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1537-1667](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1531-1621](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1530-1682](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1504-1821](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[148-1450](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1454-1561](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1437-1740](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1418-1536](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1391-1677](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1366-1589](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1360-1584](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[135-1835](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1329-1552](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1305-1315](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1302-1404](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1293-1699](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1281-1441](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[128-272](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1273-1720](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[127-1721](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1269-1413](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1260-1448](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1250-1716](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1241-1546](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1230-1517](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1229-1470](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1222-1468](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1209-1653](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[120-1296](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1197-1801](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1194-1872](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1191-1319](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[118-850](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1171-1352](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1170-1438](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1169-1232](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1162-1603](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1160-1670](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1159-1518](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1152-1505](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1145-1872](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1144-1317](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1139-1478](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1138-1592](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1136-1841](+)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1132-1357](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1129-1268](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1105-1559](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1104-1872](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1091-1318](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1090-1269](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1080-1590](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1072-1150](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1070-1617](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1057-1748](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1053-1479](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1047-1110](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1044-1392](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1043-1700](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1042-1131](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1040-1756](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1026-1643](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1020-1144](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1011-1779](-)
payload_only	1.0	0	0.0038095238095238095	forward_linear	False	False	False	P	Payload[1005-1077](+)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1-1414](-)
payload_only	1.0	0	0.0038095238095238095	reverse_linear	False	False	False	P	Payload[1-1127](-)
payload_only	0.5	0	0.0019047619047619048	reverse_linear	False	False	False	P	Payload[498-1105](-)
payload_only	0.5	0	0.0019047619047619048	reverse_linear	False	False	False	P	Payload[271-1677](-)
payload_only	0.5	0	0.0019047619047619048	forward_linear	False	False	False	P	Payload[267-1677](+)
payload_only	0.5	0	0.0019047619047619048	reverse_linear	False	False	False	P	Payload[222-1308](-)
payload_only	0.5	0	0.0019047619047619048	forward_linear	False	False	False	P	Payload[222-1308](+)


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
extended	192.5	0.0014	232	0.9844155844155844
Subclassification	Sequence Count	Repeats	Proportion of extended	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[73-1869](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[22-165](-)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[280-1872](+) ITR-FLIP[5-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1844-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-144](+)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1842-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
extended	1.0	2	0.005194805194805195	non_linear	False	False	True	P I P I P I P	Payload[1840-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-161](+) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1840-1872](-)
extended	1.0	2	0.005194805194805195	non_linear	False	False	True	P I P I P I P	Payload[1835-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1835-1872](-)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1831-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1827-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[22-165](-)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1826-1872](+) ITR-FLIP[1-163](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1825-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1814-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1806-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1803-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[18-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1791-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-144](+)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1790-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1788-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1787-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1783-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
extended	1.0	2	0.005194805194805195	non_linear	False	False	True	P I P I P I P	Payload[1782-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1782-1872](-)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1782-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[22-165](-)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1782-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1781-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-144](+)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1769-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[1-113](+)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I P	Payload[1764-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1764-1872](-)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1731-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1705-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[117-165](-)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1699-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I P	Payload[1697-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[1697-1872](-)
extended	1.0	2	0.005194805194805195	non_linear	False	False	True	P I P I P I P	Payload[1694-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1694-1872](-)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1687-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	non_linear	True	False	False	P I P I P	Payload[1630-1872](+) ITR-FLIP[56-164](-) Payload[1-67](-) ITR-FLIP[16-165](-) ITR-FLIP[1-165](+) Payload[4-210](+)
extended	1.0	1	0.005194805194805195	forward_linear	False	False	True	P I P I	Payload[1599-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[22-165](-)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[131-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	reverse_linear	False	False	True	P I P I	Payload[1-97](-) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
extended	1.0	1	0.005194805194805195	non_linear	False	False	False	P I P I P	Payload[1-93](-) ITR-FLIP[1-150](+) Payload[1-13](-) ITR-FLIP[1-165](-) Payload[1-93](+)
extended	1.0	1	0.005194805194805195	reverse_linear	False	False	True	P I P I	Payload[1-87](-) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[53-165](-)
extended	1.0	1	0.005194805194805195	reverse_linear	False	False	True	P I P I	Payload[1-78](-) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1-78](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[22-165](-)
extended	1.0	1	0.005194805194805195	reverse_linear	False	False	True	P I P I	Payload[1-75](-) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	reverse_linear	False	False	True	P I P I	Payload[1-72](-) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[63-165](-)
extended	1.0	1	0.005194805194805195	reverse_linear	False	False	True	P I P I	Payload[1-71](-) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
extended	1.0	2	0.005194805194805195	non_linear	False	False	True	P I P I P I P	Payload[1-67](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-67](+)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1-67](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1-67](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
extended	1.0	1	0.005194805194805195	reverse_linear	False	False	True	P I P I	Payload[1-66](-) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
extended	1.0	1	0.005194805194805195	reverse_linear	False	False	True	P I P I	Payload[1-664](-) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
extended	1.0	1	0.005194805194805195	non_linear	False	False	True	P I P I	Payload[1-643](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
extended	1.0	2	0.005194805194805195	non_linear	False	False	True	P I P I P I P	Payload[1-61](-) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-61](+)
