Bin	Sequences	Proportion	Patterns	Percent Full
truncated_right	9976.5	0.99765	258	100.0%
other	23.5	0.00235	24	0.0%
Totals	10000.0	1.0	282


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
truncated_right	9976.5	0.99765	258	1.0
Subclassification	Sequence Count	Repeats	Proportion of truncated_right	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
truncated_right	2.0	0	0.00020047110710168898	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.00015035333032626674	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[1-2864](-)
truncated_right	1.5	0	0.00015035333032626674	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[5-2865](+)
truncated_right	1.5	0	0.00015035333032626674	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[4-2864](-)
truncated_right	1.5	0	0.00015035333032626674	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.00015035333032626674	reverse_linear	True	False	True	I P	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+) Payload[1-2864](-)
truncated_right	1.5	0	0.00015035333032626674	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2-2865](+)
truncated_right	1.5	0	0.00015035333032626674	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-148](-) Payload[1-2865](+)
truncated_right	1.5	0	0.00015035333032626674	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.00015035333032626674	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2-2865](+)
truncated_right	1.5	0	0.00015035333032626674	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.00015035333032626674	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.00015035333032626674	forward_linear	True	False	True	I P	ITR-FLIP[1-142](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	False	False	True	I P	ITR-FLIP[7-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	False	False	True	I P	ITR-FLIP[6-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[5-145](-) ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	False	False	True	I P	ITR-FLIP[5-144](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[5-143](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[4-145](-) ITR-FLIP[1-145](-) Payload[5-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[4-142](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	False	False	True	I P	ITR-FLIP[3-145](-) Payload[5-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	False	False	True	I P	ITR-FLIP[3-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[26-145](-) ITR-FLIP[1-126](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	False	False	True	I P	ITR-FLIP[2-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[2-145](-) ITR-FLIP[2-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[2-145](-) ITR-FLIP[1-149](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[2-145](-) ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[6-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2860](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[6-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[5-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[4-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[4-145](-) Payload[2-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[3-145](-) Payload[5-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-144](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	False	False	True	I P	ITR-FLIP[1-144](-) Payload[5-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	False	False	True	I P	ITR-FLIP[1-144](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[1-144](-) ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[1-144](-) ITR-FLIP[1-145](-) Payload[2-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[1-143](-) ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010023555355084449	forward_linear	True	False	True	I P	ITR-FLIP[1-143](-) ITR-FLIP[1-143](-) Payload[1-2865](+)
